ds  cmp_id
20160502    345763135
20160502    345763144
20160502    345764360
20160502    345764370
20160502    345768206
20160502    345768209
20160502    345768210
20160502    345768211
20160502    345768212
20160502    345768548
20160502    345770190
20160502    345770191
20160502    345770204
20160502    345771046
20160502    345771047
20160502    345795085
20160502    345814012
20160502    345814013
20160502    345814014
20160502    345814015
20160502    345814068
20160502    345815072
20160502    345817000
20160502    345817001
20160502    345848778
20160502    345850447
20160502    345850642
20160502    345856362
20160502    345857392
20160502    345868820
20160502    345873032
20160502    345873033
20160502    345873034
20160502    345873267
20160502    345874017
20160502    345877055
20160502    345879005
20160502    345885979
20160502    345888251
20160502    345889213
20160502    345896897
20160502    345898853
20160502    345899830
20160502    345923158
20160502    345926024
20160502    345929241
20160502    345932009
20160502    345940027
20160502    345949617
20160502    345980978
20160502    345981594
20160502    345982394
20160502    345983964
20160502    345991207
20160502    346017333
20160502    346018135
20160502    346018170
20160502    346022076
20160502    346035386
20160502    346037606
20160502    346037626
20160502    346037628
20160502    346037631
20160502    346037634
20160502    346037635
20160502    346037636
20160502    346037639
20160502    346037640
20160502    346037641
20160502    346037643
20160502    346037646
20160502    346037648
20160502    346037651
20160502    346037652
20160502    346037654
20160502    346037657
20160502    346037658
20160502    346037659
20160502    346037663
20160502    346037665
20160502    346037666
20160502    346037667
20160502    346037668
20160502    346037670
20160502    346037671
20160502    346037672
20160502    346037673
20160502    346044635
20160502    346044883
20160502    346044884
20160502    346069203
20160502    346070070
20160502    346073193
20160502    346074156
20160502    346074280
20160502    346074596
20160502    346075072
20160502    346075088
20160502    346080257
20160502    346080302
20160502    346081061
20160502    346081227
20160502    346083646
20160502    346087188
20160502    346088534
20160502    346088535
20160502    346089563
20160502    346089564
20160502    346093113
20160502    346099054
20160502    346104782
20160502    346107021
20160502    346110655
20160502    346126605
20160502    346127558
20160502    346130431
20160502    346142078
20160502    346168940
20160502    346170653
20160502    346170844
20160502    346172878
20160502    346174514
20160502    346174647
20160502    346175563
20160502    346176355
20160502    346176747
20160502    346179082
20160502    346179204
20160502    346181590
20160502    346183073
20160502    346183464
20160502    346183536
20160502    346186005
20160502    346187181
20160502    346188037
20160502    346188781
20160502    346188782
20160502    346188793
20160502    346188795
20160502    346189660
20160502    346190614
20160502    346190985
20160502    346193270
20160502    346195760
20160502    346196905
20160502    346198995
20160502    346199776
20160502    346199993
20160502    346201735
20160502    346201744
20160502    346201799
20160502    346201947
20160502    346202618
20160502    346203402
20160502    346203545
20160502    346203708
20160502    346204272
20160502    346204328
20160502    346204343
20160502    346204614
20160502    346204684
20160502    346204709
20160502    346206444
20160502    346206469
20160502    346207281
20160502    346207388
20160502    346207509
20160502    346208220
20160502    346208339
20160502    346208590
20160502    346209120
20160502    346210024
20160502    346210104
20160502    346210430
20160502    346211369
20160502    346214258
20160502    346214426
20160502    346214430
20160502    346216188
20160502    346217029
20160502    346217107
20160502    346217325
20160502    346217408
20160502    346219039
20160502    346219103
20160502    346219156
20160502    346219192
20160502    346219361
20160502    346224447
20160502    346229228
20160502    346241016
20160502    346244057
20160502    346245234
20160502    346246002
20160502    346246006
20160502    346247243
20160502    346248004
20160502    346249051
20160502    346250028
20160502    346250063
20160502    346254015
20160502    346254099
20160502    346256022
20160502    346257075
20160502    346257081
20160502    346258289
20160502    346278077
20160502    346282771
20160502    346283820
20160502    346283954
20160502    346284000
20160502    346284938
20160502    346285402
20160502    346285587
20160502    346286753
20160502    346286754
20160502    346288000
20160502    346288447
20160502    346288452
20160502    346295555
20160502    346295892
20160502    346295903
20160502    346300836
20160502    346300837
20160502    346302720
20160502    346306268
20160502    346314054
20160502    346314119
20160502    346314140
20160502    346314144
20160502    346315039
20160502    346317133
20160502    346317135
20160502    346322166
20160502    346325002
20160502    346326128
20160502    346327261
20160502    346328127
20160502    346331010
20160502    346331483
20160502    346332131
20160502    346333003
20160502    346333005
20160502    346333463
20160502    346334006
20160502    346334152
20160502    346335094
20160502    346336038
20160502    346337006
20160502    346337440
20160502    346339354
20160502    346339356
20160502    346348004
20160502    346348452
20160502    346349024
20160502    346349036
20160502    346349167
20160502    346353651
20160502    346353659
20160502    346357006
20160502    346357354
20160502    346358201
20160502    346359323
20160502    346360014
20160502    346360115
20160502    346363214
20160502    346363215
20160502    346363216
20160502    346363351
20160502    346363372
20160502    346365238
20160502    346365496
20160502    346365511
20160502    346367037
20160502    346368147
20160502    346370337
20160502    346370421
20160502    346372135
20160502    346372142
20160502    346372352
20160502    346372353
20160502    346374002
20160502    346374003
20160502    346374114
20160502    346374208
20160502    346375785
20160502    346375786
20160502    346375789
20160502    346375790
20160502    346377181
20160502    346377182
20160502    346377183
20160502    346377184
20160502    346377185
20160502    346377186
20160502    346377187
20160502    346377188
20160502    346378046
20160502    346379224
20160502    346380179
20160502    346380184
20160502    346382103
20160502    346382370
20160502    346383376
20160502    346384239
20160502    346384240
20160502    346384241
20160502    346384242
20160502    346384667
20160502    346385085
20160502    346385086
20160502    346385103
20160502    346385345
20160502    346385346
20160502    346385347
20160502    346385348
20160502    346385351
20160502    346385353
20160502    346385354
20160502    346385356
20160502    346386110
20160502    346386111
20160502    346386112
20160502    346386178
20160502    346386180
20160502    346388187
20160502    346393354
20160502    346394169
20160502    346394170
20160502    346394358
20160502    346397000
20160502    346397177
20160502    346397483
20160502    346400436
20160502    346401224
20160502    346402396
20160502    346406388
20160502    346413080
20160502    346413323
20160502    346413324
20160502    346413325
20160502    346413328
20160502    346413329
20160502    346413330
20160502    346413331
20160502    346413333
20160502    346413335
20160502    346413336
20160502    346415732
20160502    346418138
20160502    346418139
20160502    346420995
20160502    346424016
20160502    346425376
20160502    346428168
20160502    346429087
20160502    346429162
20160502    346430094
20160502    346430167
20160502    346430196
20160502    346432189
20160502    346432194
20160502    346432232
20160502    346435057
20160502    346435180
20160502    346435183
20160502    346435187
20160502    346439152
20160502    346439157
20160502    346440033
20160502    346446012
20160502    346451469
20160502    346464007
20160502    346464298
20160502    346465500
20160502    346473656
20160502    346473657
20160502    346506262
20160502    346507000
20160502    346507193
20160502    346511042
20160502    346512100
20160502    346513151
20160502    346513343
20160502    346513344
20160502    346514115
20160502    346515085
20160502    346516177
20160502    346518054
20160502    346520005
20160502    346520025
20160502    346521030
20160502    346521116
20160502    346521134
20160502    346521135
20160502    346522253
20160502    346523132
20160502    346523365
20160502    346524093
20160502    346527027
20160502    346527649
20160502    346527825
20160502    346528128
20160502    346528625
20160502    346529059
20160502    346530138
20160502    346530581
20160502    346531013
20160502    346532346
20160502    346534095
20160502    346534696
20160502    346535311
20160502    346535312
20160502    346535313
20160502    346535314
20160502    346536244
20160502    346536697
20160502    346537016
20160502    346537021
20160502    346538064
20160502    346539036
20160502    346540053
20160502    346540625
20160502    346541164
20160502    346542100
20160502    346543049
20160502    346543054
20160502    346544063
20160502    346551671
20160502    346551672
20160502    346552816
20160502    346552817
20160502    346552831
20160502    346563224
20160502    346563369
20160502    346567067
20160502    346569189
20160502    346569243
20160502    346572232
20160502    346585031
20160502    346585034
20160502    346585155
20160502    346588016
20160502    346588136
20160502    346589040
20160502    346589041
20160502    346589154
20160502    346590094
20160502    346593196
20160502    346594223
20160502    346595080
20160502    346596041
20160502    346600121
20160502    346606291
20160502    346607222
20160502    346607267
20160502    346609206
20160502    346615122
20160502    346619043
20160502    346622005
20160502    346622034
20160502    346623170
20160502    346623171
20160502    346625000
20160502    346634856
20160502    346635133
20160502    346635707
20160502    346636019
20160502    346636333
20160502    346639050
20160502    346639282
20160502    346639309
20160502    346639355
20160502    346639396
20160502    346639667
20160502    346640042
20160502    346640159
20160502    346640254
20160502    346640773
20160502    346641077
20160502    346641127
20160502    346641346
20160502    346641675
20160502    346642089
20160502    346642289
20160502    346642911
20160502    346644197
20160502    346644354
20160502    346644356
20160502    346644555
20160502    346644650
20160502    346644741
20160502    346644754
20160502    346645016
20160502    346645288
20160502    346646012
20160502    346646757
20160502    346647035
20160502    346647550
20160502    346647551
20160502    346647552
20160502    346647553
20160502    346648208
20160502    346648739
20160502    346648830
20160502    346649029
20160502    346649153
20160502    346649223
20160502    346649664
20160502    346649901
20160502    346651376
20160502    346651382
20160502    346663712
20160502    346663713
20160502    346663714
20160502    346664275
20160502    346664278
20160502    346664823
20160502    346665156
20160502    346665158
20160502    346665159
20160502    346665166
20160502    346665168
20160502    346666277
20160502    346666279
20160502    346677499
20160502    346677768
20160502    346678525
20160502    346678603
20160502    346678860
20160502    346681287
20160502    346681512
20160502    346682373
20160502    346682443
20160502    346682445
20160502    346685442
20160502    346685450
20160502    346685669
20160502    346686146
20160502    346687638
20160502    346687678
20160502    346688344
20160502    346688421
20160502    346688431
20160502    346688916
20160502    346688965
20160502    346690595
20160502    346690597
20160502    346690635
20160502    346691448
20160502    346692165
20160502    346692167
20160502    346693480
20160502    346694592
20160502    346695468
20160502    346704137
20160502    346707072
20160502    346707073
20160502    346707395
20160502    346708040
20160502    346709014
20160502    346709015
20160502    346710220
20160502    346714129
20160502    346715069
20160502    346716081
20160502    346716100
20160502    346716453
20160502    346717066
20160502    346717580
20160502    346718078
20160502    346718080
20160502    346718181
20160502    346719035
20160502    346719209
20160502    346721628
20160502    346721629
20160502    346723016
20160502    346723397
20160502    346729163
20160502    346734253
20160502    346735179
20160502    346735197
20160502    346736000
20160502    346736019
20160502    346736088
20160502    346739176
20160502    346739201
20160502    346740129
20160502    346740206
20160502    346742853
20160502    346744177
20160502    346747044
20160502    346755063
20160502    346770424
20160502    346773044
20160502    346773381
20160502    346774485
20160502    346774533
20160502    346777421
20160502    346778041
20160502    346778418
20160502    346781453
20160502    346782386
20160502    346787287
20160502    346792442
20160502    346796304
20160502    346800228
20160502    346803293
20160502    346805011
20160502    346805012
20160502    346810183
20160502    346817138
20160502    346824141
20160502    346826191
20160502    346830091
20160502    346844158
20160502    346844160
20160502    346849153
20160502    346854127
20160502    346854170
20160502    346854218
20160502    346854245
20160502    346858193
20160502    346887010
20160502    346896394
20160502    346897046
20160502    346897200
20160502    346913423
20160502    346919185
20160502    346920372
20160502    346920416
20160502    346923402
20160502    346924377
20160502    346931044
20160502    346938598
20160502    346938615
20160502    346939622
20160502    346939637
20160502    346940027
20160502    346941002
20160502    346941636
20160502    346943271
20160502    346943475
20160502    346944012
20160502    346944702
20160502    346946035
20160502    346946638
20160502    346947570
20160502    346948010
20160502    346951839
20160502    346952557
20160502    346955667
20160502    346961218
20160502    346967804
20160502    346968079
20160502    346969013
20160502    346970051
20160502    346970151
20160502    346973215
20160502    346975524
20160502    346976010
20160502    346976699
20160502    346978206
20160502    346981149
20160502    346995033
20160502    346995035
20160502    346995052
20160502    346996013
20160502    346998272
20160502    347000055
20160502    347001850
20160502    347001851
20160502    347002008
20160502    347003254
20160502    347004169
20160502    347005005
20160502    347005088
20160502    347006208
20160502    347010006
20160502    347012148
20160502    347015438
20160502    347015440
20160502    347019076
20160502    347019078
20160502    347019080
20160502    347019081
20160502    347023111
20160502    347023120
20160502    347023136
20160502    347024296
20160502    347024302
20160502    347025378
20160502    347026052
20160502    347026155
20160502    347027051
20160502    347028081
20160502    347028135
20160502    347028136
20160502    347029403
20160502    347030084
20160502    347030091
20160502    347030272
20160502    347031055
20160502    347031323
20160502    347032049
20160502    347032051
20160502    347032286
20160502    347033240
20160502    347033242
20160502    347034356
20160502    347035228
20160502    347035279
20160502    347036073
20160502    347036347
20160502    347037017
20160502    347040160
20160502    347042230
20160502    347043010
20160502    347043803
20160502    347044008
20160502    347044018
20160502    347045117
20160502    347045131
20160502    347045744
20160502    347045746
20160502    347045784
20160502    347046128
20160502    347046151
20160502    347046824
20160502    347049649
20160502    347049650
20160502    347050836
20160502    347050918
20160502    347052166
20160502    347054097
20160502    347054112
20160502    347054692
20160502    347054739
20160502    347055005
20160502    347055061
20160502    347055160
20160502    347055161
20160502    347055162
20160502    347055187
20160502    347055834
20160502    347055840
20160502    347055988
20160502    347057001
20160502    347057009
20160502    347057117
20160502    347057801
20160502    347059172
20160502    347059174
20160502    347059744
20160502    347059749
20160502    347059941
20160502    347060001
20160502    347060828
20160502    347060833
20160502    347061365
20160502    347062006
20160502    347062818
20160502    347064612
20160502    347077327
20160502    347079254
20160502    347081085
20160502    347087110
20160502    347093069
20160502    347093097
20160502    347093130
20160502    347096803
20160502    347096804
20160502    347098006
20160502    347098061
20160502    347098070
20160502    347098243
20160502    347101918
20160502    347101919
20160502    347101920
20160502    347101921
20160502    347101922
20160502    347103029
20160502    347103227
20160502    347104183
20160502    347105083
20160502    347105147
20160502    347106094
20160502    347110515
20160502    347111518
20160502    347121163
20160502    347132685
20160502    347140942
20160502    347140943
20160502    347141623
20160502    347142573
20160502    347142844
20160502    347143864
20160502    347144491
20160502    347144550
20160502    347145459
20160502    347145461
20160502    347147111
20160502    347147395
20160502    347148206
20160502    347148207
20160502    347148208
20160502    347148209
20160502    347148885
20160502    347148886
20160502    347148887
20160502    347148888
20160502    347148889
20160502    347148890
20160502    347148891
20160502    347148892
20160502    347148923
20160502    347148924
20160502    347148925
20160502    347148926
20160502    347150000
20160502    347151000
20160502    347152004
20160502    347157628
20160502    347160053
20160502    347171175
20160502    347171178
20160502    347172358
20160502    347173354
20160502    347173363
20160502    347173386
20160502    347173390
20160502    347174026
20160502    347174324
20160502    347175094
20160502    347175298
20160502    347175299
20160502    347175309
20160502    347175311
20160502    347176360
20160502    347176387
20160502    347177022
20160502    347177024
20160502    347177030
20160502    347177185
20160502    347177306
20160502    347177376
20160502    347177410
20160502    347178003
20160502    347178812
20160502    347179017
20160502    347179086
20160502    347179476
20160502    347179486
20160502    347179544
20160502    347180447
20160502    347180827
20160502    347181402
20160502    347182035
20160502    347188886
20160502    347189240
20160502    347192720
20160502    347193157
20160502    347193718
20160502    347195004
20160502    347197777
20160502    347199594
20160502    347201033
20160502    347201834
20160502    347202465
20160502    347202691
20160502    347203094
20160502    347203726
20160502    347206683
20160502    347206687
20160502    347206690
20160502    347208026
20160502    347208734
20160502    347208832
20160502    347209553
20160502    347210596
20160502    347210597
20160502    347213510
20160502    347215575
20160502    347222461
20160502    347223058
20160502    347223081
20160502    347223118
20160502    347223145
20160502    347225244
20160502    347225921
20160502    347226041
20160502    347226205
20160502    347226612
20160502    347227026
20160502    347228044
20160502    347228226
20160502    347228350
20160502    347229054
20160502    347229837
20160502    347229890
20160502    347230057
20160502    347230137
20160502    347230511
20160502    347230615
20160502    347230826
20160502    347231017
20160502    347231613
20160502    347231617
20160502    347234226
20160502    347234477
20160502    347235117
20160502    347235208
20160502    347236049
20160502    347237202
20160502    347238045
20160502    347238128
20160502    347238734
20160502    347245479
20160502    347245517
20160502    347245518
20160502    347246185
20160502    347246471
20160502    347246472
20160502    347246473
20160502    347246623
20160502    347246940
20160502    347247017
20160502    347247323
20160502    347247325
20160502    347247326
20160502    347247327
20160502    347247328
20160502    347247374
20160502    347247385
20160502    347247386
20160502    347247387
20160502    347247388
20160502    347247389
20160502    347247390
20160502    347247514
20160502    347247515
20160502    347248233
20160502    347250222
20160502    347251051
20160502    347251055
20160502    347251859
20160502    347254294
20160502    347255084
20160502    347263273
20160502    347264002
20160502    347270013
20160502    347275252
20160502    347275302
20160502    347276050
20160502    347276138
20160502    347278230
20160502    347279050
20160502    347279162
20160502    347279166
20160502    347279168
20160502    347279347
20160502    347279405
20160502    347279416
20160502    347280047
20160502    347280054
20160502    347280328
20160502    347281047
20160502    347281282
20160502    347281290
20160502    347282184
20160502    347282367
20160502    347283066
20160502    347283144
20160502    347283254
20160502    347284223
20160502    347284234
20160502    347284332
20160502    347284341
20160502    347287056
20160502    347287218
20160502    347287255
20160502    347289085
20160502    347289296
20160502    347289332
20160502    347290600
20160502    347290601
20160502    347290602
20160502    347290603
20160502    347290604
20160502    347293047
20160502    347293054
20160502    347297104
20160502    347299021
20160502    347301407
20160502    347301408
20160502    347302010
20160502    347302034
20160502    347303055
20160502    347303058
20160502    347303066
20160502    347303098
20160502    347303255
20160502    347304005
20160502    347305152
20160502    347305610
20160502    347306004
20160502    347306029
20160502    347306179
20160502    347308010
20160502    347308156
20160502    347308170
20160502    347309016
20160502    347309033
20160502    347310002
20160502    347311000
20160502    347312416
20160502    347314134
20160502    347314135
20160502    347314401
20160502    347316058
20160502    347316103
20160502    347323018
20160502    347325012
20160502    347338549
20160502    347339347
20160502    347339408
20160502    347339455
20160502    347340110
20160502    347340337
20160502    347340340
20160502    347340477
20160502    347340515
20160502    347341540
20160502    347341655
20160502    347341674
20160502    347345708
20160502    347346630
20160502    347347533
20160502    347347539
20160502    347348534
20160502    347348577
20160502    347348639
20160502    347348729
20160502    347349477
20160502    347349575
20160502    347350514
20160502    347350541
20160502    347352314
20160502    347352384
20160502    347352534
20160502    347353221
20160502    347353429
20160502    347353467
20160502    347356407
20160502    347356465
20160502    347360894
20160502    347361673
20160502    347362107
20160502    347362108
20160502    347363399
20160502    347366068
20160502    347366069
20160502    347368084
20160502    347370201
20160502    347370202
20160502    347370207
20160502    347370210
20160502    347370218
20160502    347370222
20160502    347370225
20160502    347370231
20160502    347370232
20160502    347370236
20160502    347370238
20160502    347370240
20160502    347370480
20160502    347371034
20160502    347372000
20160502    347372078
20160502    347372122
20160502    347372123
20160502    347372145
20160502    347373015
20160502    347374000
20160502    347374016
20160502    347374017
20160502    347374022
20160502    347374179
20160502    347375033
20160502    347375035
20160502    347375086
20160502    347376002
20160502    347376003
20160502    347376011
20160502    347376155
20160502    347376183
20160502    347377017
20160502    347377488
20160502    347378009
20160502    347378137
20160502    347379176
20160502    347379297
20160502    347381003
20160502    347381341
20160502    347382076
20160502    347382077
20160502    347382092
20160502    347382139
20160502    347384027
20160502    347384164
20160502    347384228
20160502    347385001
20160502    347385003
20160502    347386138
20160502    347391055
20160502    347391120
20160502    347391362
20160502    347394050
20160502    347394095
20160502    347394592
20160502    347394595
20160502    347394596
20160502    347394611
20160502    347394613
20160502    347394618
20160502    347394620
20160502    347394621
20160502    347394625
20160502    347394628
20160502    347394632
20160502    347394636
20160502    347394640
20160502    347394641
20160502    347395064
20160502    347397059
20160502    347397311
20160502    347399035
20160502    347399142
20160502    347401106
20160502    347401159
20160502    347401198
20160502    347401279
20160502    347402069
20160502    347402100
20160502    347402113
20160502    347403657
20160502    347404008
20160502    347404343
20160502    347405703
20160502    347406296
20160502    347406338
20160502    347407010
20160502    347407043
20160502    347407046
20160502    347407091
20160502    347407302
20160502    347408026
20160502    347408135
20160502    347408370
20160502    347409076
20160502    347409078
20160502    347410002
20160502    347410107
20160502    347415281
20160502    347417584
20160502    347418624
20160502    347419489
20160502    347419497
20160502    347421111
20160502    347422038
20160502    347422124
20160502    347422226
20160502    347423262
20160502    347424332
20160502    347425060
20160502    347425061
20160502    347425074
20160502    347425086
20160502    347426064
20160502    347426330
20160502    347427035
20160502    347427067
20160502    347427452
20160502    347428050
20160502    347429010
20160502    347429311
20160502    347430080
20160502    347431111
20160502    347431112
20160502    347432117
20160502    347433063
20160502    347434130
20160502    347439219
20160502    347439295
20160502    347440011
20160502    347440014
20160502    347440892
20160502    347441008
20160502    347441040
20160502    347441048
20160502    347441270
20160502    347441306
20160502    347441310
20160502    347441323
20160502    347442128
20160502    347442129
20160502    347442313
20160502    347442326
20160502    347444009
20160502    347444167
20160502    347444176
20160502    347444183
20160502    347444184
20160502    347444201
20160502    347444221
20160502    347445037
20160502    347445042
20160502    347445047
20160502    347446045
20160502    347446225
20160502    347446240
20160502    347447215
20160502    347447947
20160502    347449345
20160502    347449384
20160502    347450347
20160502    347451016
20160502    347452075
20160502    347452076
20160502    347452323
20160502    347453028
20160502    347454042
20160502    347454043
20160502    347454050
20160502    347455005
20160502    347455006
20160502    347457061
20160502    347457361
20160502    347459314
20160502    347459550
20160502    347459723
20160502    347460384
20160502    347460387
20160502    347460460
20160502    347461197
20160502    347461198
20160502    347461351
20160502    347461409
20160502    347462218
20160502    347462279
20160502    347462357
20160502    347462371
20160502    347463349
20160502    347464334
20160502    347464339
20160502    347464434
20160502    347464450
20160502    347464469
20160502    347464471
20160502    347465235
20160502    347466234
20160502    347466236
20160502    347466300
20160502    347466307
20160502    347467320
20160502    347467365
20160502    347468183
20160502    347468385
20160502    347469253
20160502    347469311
20160502    347477716
20160502    347477717
20160502    347477718
20160502    347477859
20160502    347478232
20160502    347478233
20160502    347478673
20160502    347482274
20160502    347483046
20160502    347484256
20160502    347485070
20160502    347494080
20160502    347494287
20160502    347496012
20160502    347496054
20160502    347496092
20160502    347497115
20160502    347497127
20160502    347497131
20160502    347497168
20160502    347497204
20160502    347498033
20160502    347498044
20160502    347498112
20160502    347498113
20160502    347498118
20160502    347498124
20160502    347498240
20160502    347499015
20160502    347499047
20160502    347499059
20160502    347499123
20160502    347500005
20160502    347500009
20160502    347500014
20160502    347500038
20160502    347500063
20160502    347500101
20160502    347500137
20160502    347500187
20160502    347502044
20160502    347502069
20160502    347503028
20160502    347503030
20160502    347503121
20160502    347503128
20160502    347503163
20160502    347503179
20160502    347503208
20160502    347504069
20160502    347504110
20160502    347505038
20160502    347505200
20160502    347506078
20160502    347507848
20160502    347508012
20160502    347509015
20160502    347510021
20160502    347510024
20160502    347511160
20160502    347511868
20160502    347511869
20160502    347511870
20160502    347513679
20160502    347513680
20160502    347513681
20160502    347515036
20160502    347515037
20160502    347525537
20160502    347527210
20160502    347527407
20160502    347528261
20160502    347528280
20160502    347529029
20160502    347529090
20160502    347529091
20160502    347530009
20160502    347530101
20160502    347530299
20160502    347531008
20160502    347531021
20160502    347531022
20160502    347531039
20160502    347531275
20160502    347531291
20160502    347531354
20160502    347532125
20160502    347532153
20160502    347532154
20160502    347532156
20160502    347534119
20160502    347534127
20160502    347535053
20160502    347535298
20160502    347536009
20160502    347536275
20160502    347538027
20160502    347538032
20160502    347538230
20160502    347538248
20160502    347539032
20160502    347539116
20160502    347540002
20160502    347540007
20160502    347540139
20160502    347540146
20160502    347544828
20160502    347544829
20160502    347545705
20160502    347546745
20160502    347546746
20160502    347555003
20160502    347555295
20160502    347556000
20160502    347556011
20160502    347556037
20160502    347556224
20160502    347556281
20160502    347557813
20160502    347558363
20160502    347559064
20160502    347559067
20160502    347560228
20160502    347561004
20160502    347561008
20160502    347561010
20160502    347561013
20160502    347561329
20160502    347562015
20160502    347563007
20160502    347563008
20160502    347563059
20160502    347564194
20160502    347564242
20160502    347565008
20160502    347565010
20160502    347565051
20160502    347565310
20160502    347567016
20160502    347567053
20160502    347568006
20160502    347568052
20160502    347568053
20160502    347568058
20160502    347568059
20160502    347568061
20160502    347568387
20160502    347571371
20160502    347571372
20160502    347571493
20160502    347571533
20160502    347571534
20160502    347571704
20160502    347571705
20160502    347572743
20160502    347573762
20160502    347575675
20160502    347575676
20160502    347578010
20160502    347580184
20160502    347580317
20160502    347580533
20160502    347583105
20160502    347583198
20160502    347584039
20160502    347584091
20160502    347584144
20160502    347584187
20160502    347584654
20160502    347584734
20160502    347585099
20160502    347587078
20160502    347588116
20160502    347588229
20160502    347588571
20160502    347589746
20160502    347590429
20160502    347590449
20160502    347590572
20160502    347591135
20160502    347591160
20160502    347591186
20160502    347591399
20160502    347591542
20160502    347591571
20160502    347592042
20160502    347593010
20160502    347593110
20160502    347593173
20160502    347593594
20160502    347594011
20160502    347594012
20160502    347594061
20160502    347594694
20160502    347594773
20160502    347595099
20160502    347595157
20160502    347595172
20160502    347596158
20160502    347596167
20160502    347598010
20160502    347599080
20160502    347607006
20160502    347607007
20160502    347611010
20160502    347619973
20160502    347621405
20160502    347621406
20160502    347621431
20160502    347621432
20160502    347621433
20160502    347624210
20160502    347627558
20160502    347628178
20160502    347628418
20160502    347628602
20160502    347635077
20160502    347635899
20160502    347635902
20160502    347635903
20160502    347635904
20160502    347635905
20160502    347635906
20160502    347635907
20160502    347635908
20160502    347636495
20160502    347638439
20160502    347638440
20160502    347638441
20160502    347638442
20160502    347638443
20160502    347638444
20160502    347638445
20160502    347638446
20160502    347638447
20160502    347638448
20160502    347638449
20160502    347638450
20160502    347641032
20160502    347641059
20160502    347641062
20160502    347641063
20160502    347641094
20160502    347642071
20160502    347642075
20160502    347642119
20160502    347643052
20160502    347643093
20160502    347643096
20160502    347644085
20160502    347647064
20160502    347647113
20160502    347647116
20160502    347647119
20160502    347648044
20160502    347648045
20160502    347648078
20160502    347649689
20160502    347651011
20160502    347651171
20160502    347652067
20160502    347652084
20160502    347653039
20160502    347653041
20160502    347653113
20160502    347655269
20160502    347655627
20160502    347656000
20160502    347656732
20160502    347656811
20160502    347657006
20160502    347657027
20160502    347658010
20160502    347658087
20160502    347658263
20160502    347658271
20160502    347660002
20160502    347660286
20160502    347660287
20160502    347660379
20160502    347660380
20160502    347660381
20160502    347660382
20160502    347660383
20160502    347660384
20160502    347660385
20160502    347660386
20160502    347660387
20160502    347660388
20160502    347660469
20160502    347661917
20160502    347662478
20160502    347665152
20160502    347693000
20160502    347693041
20160502    347693048
20160502    347694076
20160502    347695053
20160502    347695083
20160502    347695180
20160502    347695181
20160502    347696057
20160502    347696114
20160502    347697021
20160502    347697028
20160502    347698004
20160502    347698048
20160502    347698179
20160502    347701034
20160502    347701035
20160502    347701374
20160502    347701376
20160502    347703171
20160502    347705083
20160502    347705175
20160502    347707018
20160502    347707021
20160502    347708057
20160502    347709176
20160502    347709177
20160502    347710029
20160502    347710039
20160502    347711495
20160502    347713477
20160502    347713479
20160502    347713481
20160502    347714320
20160502    347714321
20160502    347723278
20160502    347723283
20160502    347724019
20160502    347724021
20160502    347724495
20160502    347725155
20160502    347725261
20160502    347725319
20160502    347725589
20160502    347728214
20160502    347730009
20160502    347731563
20160502    347733175
20160502    347734778
20160502    347736020
20160502    347736030
20160502    347736078
20160502    347737039
20160502    347738528
20160502    347740251
20160502    347741003
20160502    347741033
20160502    347742437
20160502    347742438
20160502    347743160
20160502    347743273
20160502    347744173
20160502    347748311
20160502    347750214
20160502    347751119
20160502    347758133
20160502    347758956
20160502    347759099
20160502    347759201
20160502    347759262
20160502    347759563
20160502    347759564
20160502    347759883
20160502    347760105
20160502    347762032
20160502    347762294
20160502    347762840
20160502    347762904
20160502    347762907
20160502    347762911
20160502    347762913
20160502    347762987
20160502    347763009
20160502    347763048
20160502    347763592
20160502    347763870
20160502    347765036
20160502    347765159
20160502    347765303
20160502    347765385
20160502    347765764
20160502    347766030
20160502    347766049
20160502    347766396
20160502    347766471
20160502    347766687
20160502    347770001
20160502    347772157
20160502    347772160
20160502    347772925
20160502    347773160
20160502    347773889
20160502    347773890
20160502    347773921
20160502    347774146
20160502    347774147
20160502    347774219
20160502    347774221
20160502    347774310
20160502    347774498
20160502    347777000
20160502    347777001
20160502    347777002
20160502    347777003
20160502    347779802
20160502    347779804
20160502    347779806
20160502    347779808
20160502    347780156
20160502    347781316
20160502    347784807
20160502    347785617
20160502    347787084
20160502    347791190
20160502    347791191
20160502    347791192
20160502    347791193
20160502    347799809
20160502    347799817
20160502    347801987
20160502    347803803
20160502    347805465
20160502    347806108
20160502    347807548
20160502    347808137
20160502    347808317
20160502    347808318
20160502    347808319
20160502    347808320
20160502    347808488
20160502    347809230
20160502    347809231
20160502    347809232
20160502    347809570
20160502    347809721
20160502    347809722
20160502    347809723
20160502    347809725
20160502    347812159
20160502    347812160
20160502    347813030
20160502    347814104
20160502    347815660
20160502    347816007
20160502    347816017
20160502    347819257
20160502    347825191
20160502    347825585
20160502    347826247
20160502    347826616
20160502    347827296
20160502    347827513
20160502    347827540
20160502    347827547
20160502    347827678
20160502    347827687
20160502    347828342
20160502    347828594
20160502    347829386
20160502    347829734
20160502    347829741
20160502    347829743
20160502    347830162
20160502    347830268
20160502    347830276
20160502    347830298
20160502    347830543
20160502    347831711
20160502    347832369
20160502    347832380
20160502    347832399
20160502    347832832
20160502    347834668
20160502    347834798
